age,fnlwgt,education,education_num,capital_gain,capital_loss,hours_per_week,income
50,196307,Some-college,10,7688,0,40,1
60,210827,Bachelors,13,7688,0,40,1
42,52781,Bachelors,13,7688,0,40,1
50,145419,Masters,14,7688,0,45,1
44,171589,Assoc-voc,11,7688,0,40,1
51,159755,Bachelors,13,7688,0,40,1
51,231495,Doctorate,16,7688,0,55,1
47,278322,Some-college,10,7688,0,40,1
53,135339,Bachelors,13,7688,0,20,1
41,149909,Bachelors,13,7688,0,50,1
29,244473,Bachelors,13,7688,0,40,1
46,197332,Masters,14,7688,0,46,1
44,147206,Some-college,10,7688,0,45,1
38,94559,Bachelors,13,7688,0,50,1
49,83610,Bachelors,13,7688,0,66,1
51,289572,Bachelors,13,7688,0,50,1
41,138975,Bachelors,13,7688,0,45,1
54,176240,Masters,14,7688,0,60,1
60,325971,HS-grad,9,7688,0,40,1
40,284303,Some-college,10,7688,0,40,1
54,173050,Masters,14,7688,0,40,1
42,511068,Bachelors,13,7688,0,40,1
38,103323,Some-college,10,7688,0,40,1
34,24266,Assoc-voc,11,7688,0,40,1
34,167497,Some-college,10,7688,0,50,1
56,156229,Bachelors,13,7688,0,40,1
38,276559,HS-grad,9,7688,0,70,1
35,86648,Prof-school,15,7688,0,50,1
43,75993,Some-college,10,7688,0,40,1
50,27539,Some-college,10,7688,0,40,1
35,253006,Some-college,10,7688,0,38,1
61,159822,7th-8th,4,7688,0,40,1
45,315984,HS-grad,9,7688,0,50,1
36,223433,Masters,14,7688,0,50,1
40,121874,Assoc-acdm,12,7688,0,50,1
49,119904,Bachelors,13,7688,0,30,1
36,262688,Some-college,10,7688,0,50,1
52,102828,HS-grad,9,7688,0,40,1
53,126592,Some-college,10,7688,0,40,1
29,191722,Some-college,10,7688,0,54,1
56,109015,Some-college,10,7688,0,50,1
41,100451,HS-grad,9,7688,0,38,1
30,159589,Bachelors,13,7688,0,50,1
58,172333,HS-grad,9,7688,0,40,1
45,180239,Prof-school,15,7688,0,40,1
52,138611,HS-grad,9,7688,0,55,1
42,154076,HS-grad,9,7688,0,50,1
38,245372,Bachelors,13,7688,0,45,1
30,77689,Bachelors,13,7688,0,50,1
50,22211,Masters,14,7688,0,50,1
54,215990,Some-college,10,7688,0,40,1
48,166634,Bachelors,13,7688,0,40,1
54,223752,Bachelors,13,7688,0,40,1
46,52291,Bachelors,13,7688,0,45,1
42,261929,Bachelors,13,7688,0,40,1
63,29859,7th-8th,4,7688,0,60,1
51,154342,Masters,14,7688,0,45,1
39,363630,HS-grad,9,7688,0,52,1
29,115305,Assoc-voc,11,7688,0,40,1
35,64922,Bachelors,13,7688,0,50,1
41,177905,Bachelors,13,7688,0,70,1
38,478346,HS-grad,9,7688,0,40,1
39,176335,Masters,14,7688,0,65,1
40,330174,Prof-school,15,7688,0,40,1
44,242521,Bachelors,13,7688,0,50,1
38,125499,Bachelors,13,7688,0,60,1
47,252079,Bachelors,13,7688,0,44,1
37,103986,Bachelors,13,7688,0,39,1
39,198841,Masters,14,7688,0,45,1
28,229223,Assoc-voc,11,7688,0,36,1
33,133503,HS-grad,9,7688,0,48,1
42,24982,Some-college,10,7688,0,40,1
32,112115,Bachelors,13,7688,0,40,1
34,343789,Bachelors,13,7688,0,55,1
58,311409,Masters,14,7688,0,30,1
42,402367,Some-college,10,7688,0,45,1
39,358753,Assoc-voc,11,7688,0,40,1
31,130057,Masters,14,7688,0,60,1
40,177905,Assoc-voc,11,7688,0,44,1
35,91839,Bachelors,13,7688,0,20,1
34,212064,HS-grad,9,7443,0,35,0
38,22494,Some-college,10,7443,0,40,0
41,24763,HS-grad,9,7443,0,40,0
35,316141,Some-college,10,7443,0,40,0
34,213307,HS-grad,9,7443,0,35,0
37,234807,Bachelors,13,7430,0,45,1
42,195124,11th,7,7430,0,50,1
35,275364,Bachelors,13,7430,0,40,1
41,112763,Masters,14,7430,0,36,1
49,185800,Masters,14,7430,0,40,1
41,529216,Bachelors,13,7430,0,45,1
45,187370,Masters,14,7430,0,70,1
42,199143,Prof-school,15,7430,0,44,1
42,32546,Prof-school,15,7430,0,40,1
35,138992,Masters,14,7298,0,40,1
36,128757,Bachelors,13,7298,0,36,1
44,170924,Some-college,10,7298,0,40,1
24,279472,Some-college,10,7298,0,48,1
34,142897,Masters,14,7298,0,35,1
38,296478,Assoc-voc,11,7298,0,40,1
36,119272,HS-grad,9,7298,0,40,1
42,162140,Bachelors,13,7298,0,45,1
30,296453,Bachelors,13,7298,0,40,1
42,150533,Some-college,10,7298,0,52,1
50,293196,HS-grad,9,7298,0,40,1
35,119098,Doctorate,16,7298,0,40,1
40,228535,Assoc-acdm,12,7298,0,36,1
38,31033,Bachelors,13,7298,0,40,1
35,183898,Assoc-voc,11,7298,0,50,1
41,220132,HS-grad,9,7298,0,40,1
29,241431,Masters,14,7298,0,40,1
36,183892,Some-college,10,7298,0,44,1
60,240521,HS-grad,9,7298,0,40,1
50,88842,Bachelors,13,7298,0,40,1
41,168071,Bachelors,13,7298,0,50,1
52,30731,HS-grad,9,7298,0,40,1
37,93717,Some-college,10,7298,0,45,1
39,188391,HS-grad,9,7298,0,50,1
33,220939,HS-grad,9,7298,0,45,1
34,340940,Bachelors,13,7298,0,60,1
31,203488,Bachelors,13,7298,0,50,1
59,146391,Assoc-voc,11,7298,0,40,1
41,113555,Some-college,10,7298,0,50,1
39,33355,HS-grad,9,7298,0,48,1
51,162632,HS-grad,9,7298,0,60,1
46,219962,Bachelors,13,7298,0,40,1
38,111499,Some-college,10,7298,0,50,1
33,198003,Some-college,10,7298,0,50,1
25,163620,HS-grad,9,7298,0,84,1
35,360799,HS-grad,9,7298,0,40,1
52,99185,HS-grad,9,7298,0,50,1
25,182809,HS-grad,9,7298,0,40,1
49,194895,Some-college,10,7298,0,40,1
39,102953,Bachelors,13,7298,0,55,1
43,111483,Some-college,10,7298,0,40,1
42,266084,Some-college,10,7298,0,45,1
53,106176,Masters,14,7298,0,60,1
51,114927,Assoc-voc,11,7298,0,40,1
34,157747,Some-college,10,7298,0,40,1
50,95469,HS-grad,9,7298,0,45,1
50,145166,Masters,14,7298,0,40,1
36,143486,HS-grad,9,7298,0,50,1
32,131584,HS-grad,9,7298,0,40,1
58,217775,HS-grad,9,7298,0,40,1
47,284916,HS-grad,9,7298,0,45,1
31,75755,Doctorate,16,7298,0,55,1
36,83089,5th-6th,3,7298,0,40,1
36,199739,HS-grad,9,7298,0,60,1
54,31533,Masters,14,7298,0,40,1
43,203637,Bachelors,13,7298,0,40,1
37,51158,Some-college,10,7298,0,36,1
35,359131,Bachelors,13,7298,0,8,1
39,283338,Bachelors,13,7298,0,40,1
57,300104,5th-6th,3,7298,0,84,1
39,224531,HS-grad,9,7298,0,40,1
24,161092,Some-college,10,7298,0,40,1
37,268598,Bachelors,13,7298,0,50,1
35,126569,HS-grad,9,7298,0,40,1
39,43712,HS-grad,9,7298,0,40,1
48,254291,Bachelors,13,7298,0,50,1
59,159008,Assoc-acdm,12,7298,0,20,1
48,164582,Some-college,10,7298,0,60,1
38,132879,HS-grad,9,7298,0,50,1
47,165468,HS-grad,9,7298,0,40,1
60,124987,Bachelors,13,7298,0,40,1
48,102359,Bachelors,13,7298,0,60,1
32,222221,Assoc-voc,11,7298,0,42,1
54,225599,Masters,14,7298,0,40,1
28,209205,Some-college,10,7298,0,40,1
44,145441,Bachelors,13,7298,0,48,1
45,186272,HS-grad,9,7298,0,40,1
51,143822,Some-college,10,7298,0,40,1
37,22201,Bachelors,13,7298,0,40,1
38,134069,Masters,14,7298,0,60,1
49,586657,Bachelors,13,7298,0,40,1
47,328216,Some-college,10,7298,0,40,1
51,192182,Some-college,10,7298,0,40,1
46,113806,12th,8,7298,0,40,1
36,169469,Some-college,10,7298,0,40,1
53,158294,Masters,14,7298,0,40,1
45,199058,Masters,14,7298,0,50,1
34,419691,Bachelors,13,7298,0,54,1
41,116797,HS-grad,9,7298,0,50,1
38,269318,Some-college,10,7298,0,40,1
57,180779,Bachelors,13,7298,0,40,1
46,332884,Bachelors,13,7298,0,65,1
53,177916,Bachelors,13,7298,0,40,1
37,105813,Assoc-voc,11,7298,0,40,1
50,160724,Masters,14,7298,0,40,1
40,111483,Bachelors,13,7298,0,40,1
33,164190,Assoc-voc,11,7298,0,40,1
29,39484,Bachelors,13,7298,0,42,1
42,184837,HS-grad,9,7298,0,40,1
44,196545,Bachelors,13,7298,0,40,1
34,208043,Assoc-voc,11,7298,0,45,1
38,190895,Bachelors,13,7298,0,50,1
64,65991,HS-grad,9,7298,0,45,1
36,35945,7th-8th,4,7298,0,45,1
37,190987,Some-college,10,7298,0,40,1
48,493862,HS-grad,9,7298,0,38,1
47,274200,11th,7,7298,0,40,1
42,87284,Prof-school,15,7298,0,35,1
51,454063,Doctorate,16,7298,0,40,1
45,213646,Bachelors,13,7298,0,40,1
33,222221,HS-grad,9,7298,0,45,1
43,421837,Some-college,10,7298,0,50,1
40,188436,Some-college,10,7298,0,40,1
51,237630,HS-grad,9,7298,0,50,1
38,297449,Bachelors,13,7298,0,50,1
36,225399,HS-grad,9,7298,0,40,1
60,138502,Bachelors,13,7298,0,48,1
54,203635,HS-grad,9,7298,0,60,1
41,274363,Some-college,10,7298,0,42,1
42,175943,Assoc-voc,11,7298,0,35,1
50,211319,Bachelors,13,7298,0,50,1
52,291096,Assoc-acdm,12,7298,0,40,1
38,275223,Some-college,10,7298,0,40,1
59,159724,Masters,14,7298,0,55,1
36,175759,Bachelors,13,7298,0,50,1
55,198145,Bachelors,13,7298,0,40,1
39,203482,Masters,14,7298,0,40,1
40,121012,Bachelors,13,7298,0,48,1
41,143003,Assoc-voc,11,7298,0,60,1
38,257250,Some-college,10,7298,0,60,1
32,154120,HS-grad,9,7298,0,40,1
60,105339,Bachelors,13,7298,0,60,1
50,98980,Bachelors,13,7298,0,40,1
62,69867,Assoc-voc,11,7298,0,50,1
49,196707,HS-grad,9,7298,0,43,1
46,238648,HS-grad,9,7298,0,40,1
44,172032,Assoc-voc,11,7298,0,51,1
30,271710,Bachelors,13,7298,0,50,1
61,144723,Masters,14,7298,0,60,1
31,265706,HS-grad,9,7298,0,40,1
53,89587,Some-college,10,7298,0,45,1
36,182898,Bachelors,13,7298,0,40,1
40,360884,Some-college,10,7298,0,40,1
30,321990,Some-college,10,7298,0,48,1
50,117496,HS-grad,9,7298,0,30,1
63,137843,Some-college,10,7298,0,48,1
38,280169,Bachelors,13,7298,0,50,1
33,272359,Bachelors,13,7298,0,80,1
45,203653,HS-grad,9,7298,0,40,1
41,253770,Some-college,10,7298,0,40,1
37,160910,Bachelors,13,7298,0,40,1
35,300681,HS-grad,9,7298,0,35,1
33,192002,Masters,14,7298,0,60,1
35,202027,Bachelors,13,7298,0,35,1
35,170174,HS-grad,9,7298,0,60,1
51,279156,HS-grad,9,7298,0,40,1
46,176319,HS-grad,9,7298,0,40,1
44,469454,Assoc-voc,11,7298,0,48,1
34,191856,Some-college,10,7298,0,40,1
36,115834,Assoc-voc,11,7298,0,55,1
35,302149,Bachelors,13,7298,0,40,1
40,409922,Some-college,10,7298,0,40,1
38,187870,Bachelors,13,7298,0,50,1
33,168030,Some-college,10,7298,0,21,1
55,157486,Masters,14,7298,0,40,1
28,233796,Some-college,10,7298,0,32,1
43,195897,HS-grad,9,7298,0,40,1
40,48087,HS-grad,9,7298,0,45,1
51,246820,HS-grad,9,7298,0,48,1
40,153031,Masters,14,7298,0,35,1
49,139268,HS-grad,9,7298,0,40,1
39,267893,Assoc-acdm,12,7298,0,40,1
27,224105,HS-grad,9,7298,0,40,1
45,34419,Some-college,10,7298,0,40,1
60,109530,Assoc-voc,11,7298,0,40,1
60,116707,Some-college,10,7298,0,40,1
47,185041,Some-college,10,7298,0,40,1
43,152958,Bachelors,13,7298,0,40,1
31,246439,Some-college,10,7298,0,50,1
62,191118,Some-college,10,7298,0,40,1
52,74275,Some-college,10,7298,0,45,1
34,199934,Some-college,10,7298,0,40,1
44,54310,Masters,14,7298,0,40,1
49,269527,Masters,14,7298,0,40,1
50,268553,HS-grad,9,7298,0,40,1
26,94477,Some-college,10,7298,0,55,1
46,321327,Some-college,10,7298,0,45,1
45,348172,Bachelors,13,7298,0,40,1
36,86805,Some-college,10,7298,0,39,1
41,100800,Masters,14,7298,0,70,1
60,282923,Some-college,10,7298,0,40,1
45,174533,Some-college,10,7298,0,50,1
44,127482,HS-grad,9,7298,0,50,1
34,252646,Some-college,10,7298,0,50,1
51,137815,Some-college,10,7298,0,40,1
35,49657,Bachelors,13,7298,0,40,1
54,35557,Some-college,10,7298,0,50,1
53,386773,HS-grad,9,7298,0,40,1
51,162745,HS-grad,9,7298,0,50,1
40,26892,Bachelors,13,7298,0,50,1
42,149210,Bachelors,13,7298,0,45,1
50,155574,Masters,14,7298,0,50,1
51,48343,Masters,14,7298,0,50,1
33,188246,Masters,14,7298,0,45,1
48,83444,HS-grad,9,7298,0,40,1
40,124747,HS-grad,9,7298,0,40,1
36,169426,HS-grad,9,7298,0,40,1
27,190525,Bachelors,13,7298,0,55,1
37,263094,Bachelors,13,7298,0,40,1
54,357596,Bachelors,13,7298,0,55,1
36,171393,Masters,14,7298,0,55,1
46,98637,Bachelors,13,7298,0,50,1
38,43712,Bachelors,13,7298,0,60,1
38,122076,Some-college,10,7298,0,43,1
45,192776,Bachelors,13,7298,0,55,1
48,248254,Some-college,10,7298,0,40,1
60,178312,HS-grad,9,7298,0,65,1
58,78104,Some-college,10,7298,0,60,1
42,171424,Bachelors,13,7298,0,45,1
51,138852,HS-grad,9,7298,0,40,1
42,34218,Bachelors,13,7298,0,50,1
44,235786,Some-college,10,7298,0,45,1
32,195000,Bachelors,13,7298,0,45,1
60,119832,Some-college,10,7298,0,40,1
49,195612,Some-college,10,7298,0,40,1
31,373432,Bachelors,13,7298,0,55,1
45,25649,Some-college,10,7298,0,50,1
55,227856,Bachelors,13,7298,0,60,1
61,81132,5th-6th,3,7298,0,40,1
57,189824,Some-college,10,7298,0,40,1
47,168232,Bachelors,13,7298,0,40,1
40,254478,Some-college,10,7298,0,50,1
47,334039,Bachelors,13,7298,0,44,1
29,112847,Assoc-voc,11,7298,0,32,1
52,199995,Masters,14,7298,0,60,1
28,207513,Bachelors,13,7298,0,42,1
30,430283,HS-grad,9,7298,0,40,1
35,75855,Masters,14,7298,0,40,1
28,33662,Masters,14,7298,0,40,1
36,179488,Bachelors,13,7298,0,55,1
41,106900,Masters,14,7298,0,60,1
30,176410,Assoc-voc,11,7298,0,16,1
45,170871,HS-grad,9,7298,0,60,1
38,59660,Bachelors,13,7298,0,40,1
42,161510,Bachelors,13,7298,0,40,1
48,185041,HS-grad,9,7298,0,50,1
52,200853,Masters,14,6849,0,60,0
24,180060,Masters,14,6849,0,90,0
34,33945,HS-grad,9,6849,0,55,0
29,190539,Bachelors,13,6849,0,48,0
35,296738,11th,7,6849,0,60,0
25,262778,Bachelors,13,6849,0,50,0
40,24763,Some-college,10,6849,0,40,0
28,38309,Bachelors,13,6849,0,40,0
59,241297,Some-college,10,6849,0,40,0
30,189620,Some-college,10,6849,0,40,0
26,177147,Bachelors,13,6849,0,65,0
53,223660,HS-grad,9,6849,0,40,0
40,207025,HS-grad,9,6849,0,38,0
39,87556,Masters,14,6849,0,40,0
25,194897,HS-grad,9,6849,0,40,0
28,124680,Bachelors,13,6849,0,60,0
35,139770,HS-grad,9,6849,0,40,0
47,266281,11th,7,6849,0,40,0
35,167735,11th,7,6849,0,40,0
33,108328,Some-college,10,6849,0,50,0
39,106183,HS-grad,9,6849,0,40,0
50,45961,Bachelors,13,6849,0,40,0
40,34113,HS-grad,9,6849,0,43,0
38,234298,Bachelors,13,6849,0,60,0
55,294395,Assoc-voc,11,6849,0,40,0
30,67072,Bachelors,13,6849,0,60,0
35,162256,Assoc-voc,11,6849,0,40,0
71,105200,HS-grad,9,6767,0,20,0
65,90377,Assoc-voc,11,6767,0,60,0
90,153602,HS-grad,9,6767,0,40,0
66,212759,Bachelors,13,6767,0,20,0
74,169303,HS-grad,9,6767,0,6,0
72,298070,Assoc-voc,11,6723,0,25,0
65,170939,Bachelors,13,6723,0,40,0
67,171584,Bachelors,13,6514,0,7,1
65,209280,Masters,14,6514,0,35,1
65,223580,Some-college,10,6514,0,40,1
71,144872,Some-college,10,6514,0,40,1
69,107850,Masters,14,6514,0,40,1
57,188872,5th-6th,3,6497,0,40,0
46,182128,Masters,14,6497,0,50,0
45,326064,Some-college,10,6497,0,35,0
36,930948,Some-college,10,6497,0,56,0
35,115214,HS-grad,9,6497,0,65,0
41,200671,Bachelors,13,6497,0,40,0
38,188503,Some-college,10,6497,0,35,0
49,26502,Bachelors,13,6497,0,45,0
47,105273,Bachelors,13,6497,0,40,0
26,214413,11th,7,6497,0,48,0
46,117310,Assoc-acdm,12,6497,0,40,0
67,157403,Prof-school,15,6418,0,10,1
69,169717,Bachelors,13,6418,0,45,1
62,160155,7th-8th,4,6418,0,40,1
73,102510,7th-8th,4,6418,0,99,1
62,266624,HS-grad,9,6418,0,40,1
67,123393,HS-grad,9,6418,0,58,1
65,66360,11th,7,6418,0,35,1
55,61708,HS-grad,9,6418,0,50,1
70,187292,Bachelors,13,6418,0,40,1
72,496538,HS-grad,9,6360,0,40,0
68,50351,Masters,14,6360,0,20,0
67,191800,Bachelors,13,6360,0,35,0
71,196610,7th-8th,4,6097,0,40,1
38,168407,Some-college,10,5721,0,44,0
26,101812,HS-grad,9,5721,0,40,0
28,127491,HS-grad,9,5721,0,40,0
66,146454,Some-college,10,5556,0,40,1
66,142624,Assoc-acdm,12,5556,0,40,1
66,249043,Bachelors,13,5556,0,26,1
65,344152,Masters,14,5556,0,50,1
65,115513,Bachelors,13,5556,0,48,1
45,189890,Assoc-acdm,12,5455,0,38,0
42,129684,HS-grad,9,5455,0,50,0
39,114678,HS-grad,9,5455,0,40,0
47,247676,Masters,14,5455,0,45,0
36,108320,Masters,14,5455,0,30,0
39,193583,Bachelors,13,5455,0,60,0
43,247981,HS-grad,9,5455,0,50,0
45,474617,HS-grad,9,5455,0,40,0
37,252939,Assoc-voc,11,5455,0,40,0
40,105862,Bachelors,13,5455,0,40,0
60,48788,Bachelors,13,5455,0,55,0
42,159449,Bachelors,13,5178,0,40,1
42,97688,Some-college,10,5178,0,40,1
36,188563,Some-college,10,5178,0,50,1
32,231043,HS-grad,9,5178,0,48,1
44,320984,Some-college,10,5178,0,60,1
50,88926,HS-grad,9,5178,0,40,1
54,206369,HS-grad,9,5178,0,50,1
32,244665,HS-grad,9,5178,0,45,1
61,95450,Bachelors,13,5178,0,50,1
51,106728,Bachelors,13,5178,0,60,1
40,572751,Prof-school,15,5178,0,40,1
32,107843,HS-grad,9,5178,0,50,1
34,275438,Some-college,10,5178,0,40,1
48,31264,Some-college,10,5178,0,40,1
45,186272,9th,5,5178,0,40,1
35,46385,HS-grad,9,5178,0,90,1
41,168294,HS-grad,9,5178,0,40,1
31,132996,HS-grad,9,5178,0,45,1
29,169544,HS-grad,9,5178,0,40,1
37,312232,Bachelors,13,5178,0,40,1
26,247455,Bachelors,13,5178,0,42,1
36,175232,HS-grad,9,5178,0,40,1
42,94600,HS-grad,9,5178,0,40,1
47,109832,HS-grad,9,5178,0,30,1
40,119101,Some-college,10,5178,0,40,1
30,164190,Assoc-voc,11,5178,0,52,1
37,220237,Bachelors,13,5178,0,40,1
36,247558,Prof-school,15,5178,0,60,1
40,198692,Some-college,10,5178,0,60,1
33,141841,Bachelors,13,5178,0,40,1
49,176814,Bachelors,13,5178,0,40,1
42,174575,Bachelors,13,5178,0,40,1
38,76878,11th,7,5178,0,40,1
26,97153,Assoc-acdm,12,5178,0,40,1
54,172898,Prof-school,15,5178,0,50,1
46,127089,Some-college,10,5178,0,38,1
32,29933,HS-grad,9,5178,0,40,1
25,161027,Bachelors,13,5178,0,40,1
44,74680,Some-college,10,5178,0,50,1
30,186932,Doctorate,16,5178,0,75,1
25,120238,11th,7,5178,0,40,1
37,287031,Some-college,10,5178,0,75,1
28,176683,Bachelors,13,5178,0,50,1
31,473133,Masters,14,5178,0,40,1
44,99651,Masters,14,5178,0,40,1
44,175669,11th,7,5178,0,36,1
39,543042,HS-grad,9,5178,0,50,1
51,97934,Bachelors,13,5178,0,40,1
27,311446,HS-grad,9,5178,0,40,1
31,123397,HS-grad,9,5178,0,35,1
53,195813,5th-6th,3,5178,0,40,1
37,365430,Some-college,10,5178,0,40,1
48,118330,Bachelors,13,5178,0,40,1
56,116143,Bachelors,13,5178,0,44,1
35,282979,HS-grad,9,5178,0,50,1
50,153064,HS-grad,9,5178,0,40,1
42,230684,HS-grad,9,5178,0,50,1
58,280309,Assoc-acdm,12,5178,0,60,1
35,105821,HS-grad,9,5178,0,40,1
46,173243,Some-college,10,5178,0,40,1
34,209101,Bachelors,13,5178,0,55,1
43,214781,Masters,14,5178,0,40,1
39,122011,Masters,14,5178,0,38,1
46,97863,Assoc-voc,11,5178,0,40,1
55,162205,HS-grad,9,5178,0,72,1
38,207568,Bachelors,13,5178,0,40,1
63,310396,9th,5,5178,0,40,1
27,210498,HS-grad,9,5178,0,40,1
47,187440,HS-grad,9,5178,0,40,1
47,201699,Assoc-acdm,12,5178,0,50,1
36,186035,11th,7,5178,0,40,1
43,339814,Some-college,10,5178,0,40,1
44,112262,Bachelors,13,5178,0,40,1
36,226013,HS-grad,9,5178,0,40,1
51,175070,Assoc-acdm,12,5178,0,45,1
57,258883,HS-grad,9,5178,0,60,1
32,106014,Some-college,10,5178,0,50,1
39,131288,Assoc-acdm,12,5178,0,48,1
35,186845,Bachelors,13,5178,0,50,1
62,125493,HS-grad,9,5178,0,40,1
45,261278,Bachelors,13,5178,0,40,1
39,248011,Assoc-voc,11,5178,0,40,1
31,151053,Some-college,10,5178,0,40,1
53,152810,HS-grad,9,5178,0,45,1
54,135388,HS-grad,9,5178,0,40,1
37,187589,HS-grad,9,5178,0,40,1
55,184882,Assoc-voc,11,5178,0,50,1
45,374450,HS-grad,9,5178,0,40,1
59,126668,Assoc-voc,11,5178,0,50,1
33,369386,Some-college,10,5178,0,40,1
47,70943,HS-grad,9,5178,0,40,1
28,163862,Bachelors,13,5178,0,40,1
47,200471,HS-grad,9,5178,0,40,1
38,269318,Bachelors,13,5178,0,50,1
34,118551,Bachelors,13,5178,0,25,1
54,75235,HS-grad,9,5178,0,40,1
58,250206,10th,6,5178,0,40,1
24,206827,Some-college,10,5060,0,30,0
30,188146,HS-grad,9,5013,0,40,0
43,188436,Masters,14,5013,0,45,0
54,398212,HS-grad,9,5013,0,40,0
45,256866,Some-college,10,5013,0,40,0
47,326857,Assoc-voc,11,5013,0,40,0
40,105936,HS-grad,9,5013,0,20,0
36,84306,Bachelors,13,5013,0,50,0
26,139098,Masters,14,5013,0,40,0
49,82649,Bachelors,13,5013,0,45,0
44,103643,HS-grad,9,5013,0,60,0
27,181667,HS-grad,9,5013,0,46,0
41,29762,Some-college,10,5013,0,70,0
30,155343,HS-grad,9,5013,0,40,0
29,206351,10th,6,5013,0,40,0
26,132661,HS-grad,9,5013,0,40,0
30,137606,HS-grad,9,5013,0,40,0
35,37314,Some-college,10,5013,0,40,0
30,346122,Assoc-acdm,12,5013,0,45,0
29,221366,Bachelors,13,5013,0,40,0
46,276087,HS-grad,9,5013,0,50,0
48,30840,Some-college,10,5013,0,45,0
52,204322,Assoc-voc,11,5013,0,40,0
60,160625,HS-grad,9,5013,0,40,0
43,242488,Some-college,10,5013,0,40,0
39,196673,HS-grad,9,5013,0,40,0
31,356882,HS-grad,9,5013,0,40,0
52,192386,Masters,14,5013,0,40,0
26,104746,HS-grad,9,5013,0,60,0
44,150755,Bachelors,13,5013,0,40,0
35,158046,Some-college,10,5013,0,70,0
35,167140,Bachelors,13,5013,0,40,0
45,56904,Bachelors,13,5013,0,45,0
52,40641,10th,6,5013,0,40,0
28,219705,Bachelors,13,5013,0,55,0
54,147863,Assoc-voc,11,5013,0,40,0
56,98809,7th-8th,4,5013,0,45,0
48,248059,Bachelors,13,5013,0,45,0
59,182062,Bachelors,13,5013,0,40,0
46,186820,Some-college,10,5013,0,40,0
45,362883,HS-grad,9,5013,0,40,0
55,147989,Some-college,10,5013,0,52,0
50,99307,HS-grad,9,5013,0,45,0
49,261688,HS-grad,9,5013,0,60,0
33,197424,HS-grad,9,5013,0,40,0
51,99064,Assoc-voc,11,5013,0,40,0
42,230684,Bachelors,13,5013,0,40,0
47,193285,HS-grad,9,5013,0,40,0
32,343789,HS-grad,9,5013,0,55,0
49,87928,Assoc-voc,11,5013,0,40,0
49,189123,HS-grad,9,5013,0,50,0
31,288825,HS-grad,9,5013,0,40,0
52,135388,HS-grad,9,5013,0,40,0
32,186784,Bachelors,13,5013,0,45,0
63,308028,Masters,14,5013,0,40,0
39,219483,Bachelors,13,5013,0,32,0
56,235826,HS-grad,9,5013,0,40,0
35,112077,HS-grad,9,5013,0,40,0
53,124094,HS-grad,9,5013,0,35,0
57,372020,Some-college,10,5013,0,50,0
29,133420,Some-college,10,5013,0,40,0
47,185385,HS-grad,9,5013,0,24,0
52,203392,Some-college,10,5013,0,40,0
51,123053,Masters,14,5013,0,40,0
24,259510,Bachelors,13,5013,0,30,0
37,177895,Some-college,10,5013,0,40,0
43,25005,Masters,14,5013,0,12,0
28,180928,Some-college,10,5013,0,55,0
36,67728,HS-grad,9,5013,0,40,0
49,66385,HS-grad,9,5013,0,40,0
45,224474,Bachelors,13,4934,0,50,1
40,116103,Some-college,10,4934,0,47,1
37,118486,Bachelors,13,4934,0,32,1
60,237317,Assoc-voc,11,4934,0,40,1
52,187830,HS-grad,9,4934,0,36,1
43,334991,Some-college,10,4934,0,51,1
43,104660,Masters,14,4934,0,40,1
75,231741,Doctorate,16,4931,0,3,0
45,170915,HS-grad,9,4865,0,40,0
34,173806,Masters,14,4865,0,60,0
34,92682,HS-grad,9,4865,0,40,0
26,117833,Bachelors,13,4865,0,35,0
34,154246,Bachelors,13,4865,0,55,0
27,105189,HS-grad,9,4865,0,50,0
30,189759,Bachelors,13,4865,0,40,0
36,116608,HS-grad,9,4865,0,40,0
27,29732,Bachelors,13,4865,0,36,0
61,226989,HS-grad,9,4865,0,40,0
28,123147,Some-college,10,4865,0,40,0
52,146565,Assoc-acdm,12,4865,0,30,0
37,48976,Bachelors,13,4865,0,45,0
59,66356,7th-8th,4,4865,0,40,0
32,230912,Masters,14,4865,0,40,0
25,80312,Assoc-voc,11,4865,0,40,0
55,256526,HS-grad,9,4865,0,45,0
34,215382,Masters,14,4787,0,40,1
64,194894,Doctorate,16,4787,0,40,1
51,142717,Doctorate,16,4787,0,60,1
40,45687,Some-college,10,4787,0,50,1
51,89652,HS-grad,9,4787,0,24,1
58,142076,HS-grad,9,4787,0,39,1
39,164593,Doctorate,16,4787,0,40,1
34,174215,Masters,14,4787,0,45,1
61,298400,Bachelors,13,4787,0,48,1
30,509500,Bachelors,13,4787,0,45,1
58,244830,Bachelors,13,4787,0,40,1
35,241998,HS-grad,9,4787,0,40,1
46,230979,Bachelors,13,4787,0,25,1
52,194788,Masters,14,4787,0,60,1
46,148995,Bachelors,13,4787,0,45,1
39,121590,Some-college,10,4787,0,40,1
35,98080,Prof-school,15,4787,0,45,1
38,194630,Bachelors,13,4787,0,43,1
49,287647,Masters,14,4787,0,45,1
30,331419,Assoc-acdm,12,4787,0,50,1
53,346871,HS-grad,9,4787,0,46,1
59,303455,Masters,14,4787,0,60,1
52,109600,Masters,14,4787,0,44,1
45,160647,Bachelors,13,4687,0,35,1
42,210275,Masters,14,4687,0,35,1
39,148903,HS-grad,9,4687,0,50,1
29,271328,Bachelors,13,4650,0,40,0
31,231263,Bachelors,13,4650,0,45,0
35,185848,HS-grad,9,4650,0,50,0
